"year_week" "ranking" "change_grp" "change_val" "title" "artist" "gaon_index" "production" "distribution"
"201910" "85" "down" "20" "나만, 봄" "볼빨간사춘기" 30133972 "쇼파르엔터테인먼트" "Kakao Entertainment"
"201910" "86" "down" "23" "옥탑방" "엔플라잉 (N.Flying)" 29896388 "FNC엔터테인먼트" "Kakao Entertainment"
"201910" "87" "down" "11" "IDOL" "방탄소년단" 29831284 "BIGHIT MUSIC / HYBE" "Dreamus"
"201910" "88" "new" "new" "그대의 밤, 나의 아침" "브라운 아이드 소울(Brown Eyed Soul)" 29790465 "인넥스트트렌드, 롱플레이뮤직" "지니뮤직, Stone Music Entertainment"
"201910" "89" "up" "64" "고래" "AKMU (악뮤)" 29304313 "YG Entertainment" "YG PLUS"
"201910" "90" "down" "44" "FLASH" "X1 (엑스원)" 27977360 "SWING Entertainment, Stone Music Entertainment" "지니뮤직, Stone Music Entertainment"
"201910" "91" "down" "38" "25" "볼빨간사춘기" 27621561 "쇼파르엔터테인먼트" "Kakao Entertainment"
"201910" "92" "up" "1" "밤편지" "아이유 (IU)" 26970065 "페이브엔터테인먼트,카카오 M" "Kakao Entertainment"
"201910" "93" "up" "68" "작별 인사" "AKMU (악뮤)" 26858667 "YG Entertainment" "YG PLUS"
"201910" "94" "up" "71" "시간을 갖자" "AKMU (악뮤)" 26678247 "YG Entertainment" "YG PLUS"
"201910" "95" "new" "new" "호랑이소굴 (Feat. Jvcki Wai)" "기리보이(Giriboy)" 25664685 "린치핀뮤직" "Kakao Entertainment"
"201910" "96" "down" "37" "비가 내리는 날에는" "윤하" 25568710 "C9엔터테인먼트" "Kakao Entertainment"
"201910" "97" "down" "25" "벌써 12시" "청하" 25165582 "MNH Entertainment" "지니뮤직, Stone Music Entertainment"
"201910" "98" "down" "25" "넘쳐흘러" "엠씨더맥스 (M.C The Max)" 25071520 "325 이엔씨" "Kakao Entertainment"
"201910" "99" "up" "53" "더 사랑해줄걸" "AKMU (악뮤)" 24903939 "YG Entertainment" "YG PLUS"
"201910" "100" "new" "new" "전화를 할까봐" "오반 (OVAN)" 24653907 "로맨틱팩토리" "Kakao Entertainment"
"201910" "101" "down" "21" "comethru" "Jeremy Zucker" 24111741 "Universal Music" "Universal Music"
"201910" "102" "new" "new" "내 생애 가장 행복한 시간 Part.2 (Feat. 양다일)" "MC몽" 23500679 "밀리언마켓" "Dreamus"
"201910" "103" "new" "new" "LOVE ME" "뉴이스트 (NU`EST)" 23442960 "플레디스" "지니뮤직, Stone Music Entertainment"
"201910" "104" "down" "55" "그 끝에 그대" "청하" 23160986 "냠냠엔터테인먼트" "Kakao Entertainment"
"201910" "105" "new" "new" "그대에게" "첸 (CHEN)" 22926599 "SM Entertainment" "Dreamus"
"201910" "106" "new" "new" "헤어질 자신 있니 (Narr. SBS 박선영 아나운서)" "앤씨아, HYNN(박혜원)" 22284947 "제이플래닛 엔터테인먼트" "NHN벅스"
"201910" "107" "down" "29" "A Whole New World" "Mena Massoud, Naomi Scott" 21521078 "Disney Enterprises,Inc." "Universal Music"
"201910" "108" "new" "new" "고운 그대는 시들지 않으리" "첸 (CHEN)" 20958831 "SM Entertainment" "Dreamus"
"201910" "109" "down" "14" "Love Shot" "EXO" 20684068 "SM Entertainment" "Dreamus"
"201910" "110" "down" "9" "초록빛" "폴킴" 20330897 "뉴런뮤직" "Kakao Entertainment"
"201910" "111" "down" "20" "I Don`t Care" "Ed Sheeran, Justin Bieber" 20271575 "Atlantic Records UK" "Warner Music"
"201910" "112" "new" "new" "정말 헤어지는 거야 (With 죠지)" "린 (LYn)" 20064773 "325 이엔씨" "Kakao Entertainment"
"201910" "113" "down" "32" "Kill This Love" "BLACKPINK" 19988792 "YG Entertainment" "YG PLUS"
"201910" "114" "up" "12" "가을 타나 봐" "바이브 (Vibe)" 19946005 "메이저나인" "지니뮤직"
"201910" "115" "down" "10" "지나오다" "닐로 (Nilo)" 19448619 "닐로 컴퍼니" "퍼플파인 엔터테인먼트"
"201910" "116" "down" "2" "Shape of You" "Ed Sheeran" 19438153 "Atlantic Records UK" "Warner Music"
"201910" "117" "up" "47" "Destiny (나의 지구)" "오마이걸 (OH MY GIRL)" 19411647 "Stone Music Entertainment" "지니뮤직"
"201910" "118" "down" "58" "Say Goodbye" "송하예" 19335837 "냠냠엔터테인먼트" "Kakao Entertainment"
"201910" "119" "down" "33" "이별하러 가는 길" "임한별" 19113024 "모스트웍스" "Kakao Entertainment"
"201910" "120" "up" "10" "thank u, next" "Ariana Grande" 18887226 "Republic Records, a division of UMG Recordings,Inc" "Universal Music"
"201910" "121" "down" "1" "FRIENDS" "Marshmello, Anne-Marie" 18675665 "Atlantic Records UK" "Warner Music"
"201910" "122" "new" "new" "우리 시작해도 괜찮을까요" "정준일, 권진아" 18674327 "NCSOFT" "Kakao Entertainment"
"201910" "123" "new" "new" "그댄 모르죠" "첸 (CHEN)" 18647366 "SM Entertainment" "Dreamus"
"201910" "124" "down" "18" "여행" "볼빨간사춘기" 18323014 "쇼파르엔터테인먼트" "Kakao Entertainment"
"201910" "125" "down" "10" "삐삐" "아이유 (IU)" 18304195 "Kakao Entertainment" "Kakao Entertainment"
"201910" "126" "up" "2" "Youth" "Troye Sivan" 18103920 "Universal Music" "Universal Music"
"201910" "127" "down" "31" "돈 Call Me (Prod. BRLLNT)" "염따 (YumDDa)" 17823981 "딩고뮤직, 염따" "Dreamus"
"201910" "128" "down" "28" "180도" "벤 (Ben)" 17756589 "메이저나인" "지니뮤직"
"201910" "129" "new" "new" "New Day" "폴킴" 17599575 "뉴런뮤직" "Kakao Entertainment"
"201910" "130" "up" "12" "Attention" "Charlie Puth" 17569864 "Artist Partners" "Warner Music"
"201910" "131" "down" "49" "BUNGEE (Fall in Love)" "오마이걸 (OH MY GIRL)" 17460138 "WM엔터테인먼트" "Kakao Entertainment"
"201910" "132" "up" "13" "On My Way" "Alan Walker, Sabrina Carpenter, Farruko" 17451162 "MER Recordings" "Sony Music"
"201910" "133" "up" "75" "문제 (Feat. 쿠기 (Coogie))" "서동현" 17211792 "Stone Music Entertainment" "지니뮤직"
"201910" "134" "down" "32" "별 보러 갈래?" "볼빨간사춘기" 17073884 "쇼파르엔터테인먼트" "Kakao Entertainment"
"201910" "135" "new" "new" "우리가" "백지영" 17066582 "트라이어스" "Kakao Entertainment"
"201910" "136" "down" "32" "Dance The Night Away" "TWICE" 16778562 "JYP Entertainment" "Dreamus"
"201910" "137" "down" "40" "소우주 (Mikrokosmos)" "방탄소년단" 16753347 "BIGHIT MUSIC / HYBE" "Dreamus"
"201910" "138" "new" "new" "사랑 둘" "김필" 16717270 "Stone Music Entertainment, MMO Entertainment" "지니뮤직"
"201910" "139" "down" "17" "7 rings" "Ariana Grande" 16684016 "Republic Records, a division of UMG Recordings,Inc" "Universal Music"
"201910" "140" "new" "new" "Make It Right (Feat. Lauv)" "방탄소년단" 16612827 "BIGHIT MUSIC / HYBE" "Dreamus"
"201910" "141" "up" "9" "All Falls Down (Feat. Noah Cyrus, Digi..." "Alan Walker" 16453466 "MER Musikk" "Sony Music"
"201910" "142" "down" "50" "비워 (Beer) (Prod. Way Ched)" "CHANGMO, Hash Swan, ASH ISLAND, 김효은, Leellamarz & The Quiett" 16235084 "딩고뮤직, Ambition Musik" "Kakao Entertainment"
"201910" "143" "down" "20" "당신과는 천천히" "장범준" 16223731 "버스커버스커" "Kakao Entertainment"
"201910" "144" "up" "18" "가을 안부" "먼데이 키즈 (Monday Kiz)" 16209536 "먼데이키즈 컴퍼니" "지니뮤직"
"201910" "145" "up" "12" "One Call Away" "Charlie Puth" 15965207 "Artist Partners" "Warner Music"
"201910" "146" "new" "new" "복숭아" "아이유 (IU)" 15897050 "Kakao Entertainment" "Kakao Entertainment"
"201910" "147" "new" "new" "가을속에서" "화사(Hwa Sa), WOOGIE" 15852269 "RBW" "Kakao Entertainment"
"201910" "148" "down" "16" "YES or YES" "TWICE" 15567831 "JYP Entertainment" "Dreamus"
"201910" "149" "down" "65" "서울 밤 (Feat. 빈지노)" "어반 자카파 (Urban Zakapa)" 15504606 "메이크어스엔터테인먼트" "Kakao Entertainment"
"201910" "150" "new" "new" "잘 자요" "첸 (CHEN)" 15484509 "SM Entertainment" "Dreamus"
"201910" "151" "down" "16" "Talk" "Khalid, Disclosure" 15412862 "Right Hand Music Group, LLC/RCA Records" "Sony Music"
"201910" "152" "down" "15" "그건 아마 우리의 잘못은 아닐 거야" "백예린" 15280094 "JYP Entertainment" "Dreamus"
"201910" "153" "down" "19" "고백" "양다일" 15277459 "브랜뉴뮤직" "Kakao Entertainment"
"201910" "154" "new" "new" "혼코노 (Honkono)" "하은 (라코스테남)" 15257333 "인디안레이블" "지니뮤직"
"201910" "155" "down" "12" "Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트)" "pH-1, Kid Milli, 루피 (Loopy)" 15191840 "Stone Music Entertainment" "지니뮤직"
"201910" "156" "down" "85" "바다 (Feat. 기리보이) (Prod. 기리보이)" "Woodie Gochild, 최엘비 (CHOILB), BIG Naughty (서동현), 영비, Chillin Homie" 15163020 "Stone Music Entertainment" "지니뮤직"
"201910" "157" "down" "69" "대충 입고 나와" "우디(Woody)" 15098771 "인디안레이블" "지니뮤직"
"201910" "158" "down" "68" "비오는 날 뭐해" "하은 (라코스테남)" 15032469 "인디안레이블" "지니뮤직"
"201910" "159" "down" "61" "오늘 밤에" "홍진영" 15012202 "뮤직K" "Kakao Entertainment"
"201910" "160" "down" "86" "너만 너만 너만" "양다일" 15001642 "냠냠엔터테인먼트" "Kakao Entertainment"
"201910" "161" "up" "32" "나의 사춘기에게" "볼빨간사춘기" 14872520 "쇼파르엔터테인먼트" "Kakao Entertainment"
"201910" "162" "down" "2" "Havana (Feat. Young Thug)" "Camila Cabello" 14774589 "Syco Music/Epic" "Sony Music"
"201910" "163" "down" "32" "열애중" "벤 (Ben)" 14704719 "메이저나인" "지니뮤직"
"201910" "164" "up" "25" "그날처럼" "장덕철" 14697792 "리메즈" "Kakao Entertainment"
"201910" "165" "down" "32" "내 생에 아름다운" "케이윌 (K.Will)" 14637835 "뮤직앤뉴, 스튜디오앤뉴" "뮤직앤뉴"
"201910" "166" "down" "37" "이 노래가 클럽에서 나온다면" "우디(Woody)" 14521290 "인디안레이블" "지니뮤직"
"201910" "167" "down" "21" "fuck, i`m lonely" "Lauv, Anne-Marie" 14421875 "뮤직테이블" "NHN벅스"
"201910" "168" "down" "41" "진심이 담긴 노래 (True Song)" "케이시 (Kassy)" 14298111 "넥스타엔터테인먼트" "Kakao Entertainment"
"201910" "169" "down" "14" "선물" "멜로망스(Melomance)" 14214849 "민트페이퍼, 광합성" "Kakao Entertainment"
"201910" "170" "new" "new" "놀면 뭐해?" "보이비, 개코, 최자, 지구인, GRAY(그레이), Crush, 원슈타인, 마미손, 지올팍(Zior Park), 샘김(Sam Kim)" 14124288 "MBC" "NHN벅스"
"201910" "171" "down" "17" "If I Can`t Have You" "Shawn Mendes" 13991137 "Island Records, a division of UMG Recordings, Inc." "Universal Music"
"201910" "172" "up" "22" "Honesty" "Pink Sweat$" 13929700 "Human Re Sources, LLC" "Warner Music"
"201910" "173" "down" "26" "하루도 그대를 사랑하지 않은 적이 없었다" "임창정" 13841787 "NH EMG" "인터파크"
"201910" "174" "new" "new" "이상한 사람" "존 박" 13785922 "팬엔터테인먼트, 모스트콘텐츠" "NHN벅스"
"201910" "175" "up" "HOT" "Memories" "Maroon 5" 13707825 "222 Records/Interscope Records" "Universal Music"
"201910" "176" "down" "17" "취하고 싶다 (Prod. By 전태익)" "황인욱" 13702292 "678 MUSIC" "뮤직파운드"
"201910" "177" "new" "new" "일기" "헤이즈 (Heize)" 13668283 "Stone Music Entertainment, Studio blu" "지니뮤직"
"201910" "178" "up" "24" "Lost Stars" "Adam Levine" 13620284 "Interscope Records" "Universal Music"
"201910" "179" "down" "38" "신용재" "하은 (라코스테남)" 13592077 "인디안레이블" "지니뮤직"
"201910" "180" "down" "2" "i`m so tired..." "Lauv, Troye Sivan" 13517620 "뮤직테이블" "NHN벅스"
"201910" "181" "up" "60" "EX" "Kiana Lede" 13506342 "Republic Records, a division of UMG Recordings,Inc" "Universal Music"
"201910" "182" NA "-" "미안해" "양다일" 13310339 "브랜뉴뮤직" "Kakao Entertainment"
"201910" "183" "up" "16" "We Don`t Talk Anymore (Feat. Selena Go..." "Charlie Puth" 13222864 "Artist Partners" "Warner Music"
"201910" "184" "down" "9" "Thunder" "Imagine Dragons" 13126482 "KIDinaKORNER, Interscope Records" "Universal Music"
"201910" "185" "down" "106" "Taste" "볼빨간사춘기" 13031164 "쇼파르엔터테인먼트" "Kakao Entertainment"
"201910" "186" "down" "5" "Closer (Feat. Halsey)" "The Chainsmokers" 13017427 "Disruptor Records, Columbia" "Sony Music"
"201910" "187" "down" "3" "다섯 번째 계절 (SSFWL)" "오마이걸 (OH MY GIRL)" 13002434 "WM엔터테인먼트" "Kakao Entertainment"
"201910" "188" "down" "1" "Love Yourself" "Justin Bieber" 12971103 "Def Jam Recordings, a division of UMG Recordings, Inc" "Universal Music"
"201910" "189" "new" "new" "온도 (Feat. 수란)" "MC몽" 12925195 "밀리언마켓" "Dreamus"
"201910" "190" "down" "22" "비도 오고 그래서 (Feat. 신용재)" "헤이즈 (Heize)" 12813942 "Stone Music Entertainment" "지니뮤직"
"201910" "191" "up" "4" "Someone Like You" "Adele" 12700092 "XL Recordings" "강앤뮤직"
"201910" "192" "down" "4" "There`s Nothing Holdin` Me Back" "Shawn Mendes" 12652252 "Island Records, a division of UMG Recordings, Inc." "Universal Music"
"201910" "193" "up" "HOT" "wish you were gay" "Billie Eilish" 12605901 "Darkroom, Interscope Records" "Universal Music"
"201910" "194" "down" "8" "HandClap" "Fitz & The Tantrums" 12561814 "Elektra" "Warner Music"
"201910" "195" "up" "62" "Chandelier" "Sia" 12550773 "Monkey Puzzle Records" "Sony Music"
"201910" "196" "down" "29" "띵 (Prod. By 기리보이)" "Jvcki Wai, Young B, Osshun Gum, 한요한" 12533919 "인디고뮤직, 딩고뮤직" "Kakao Entertainment"
"201910" "197" "new" "new" "SOSO" "WINNER" 12479166 "YG Entertainment" "YG PLUS"
"201910" "198" "down" "85" "트루먼 쇼" "윤비(YunB), 영비(Young B)" 12444822 "Stone Music Entertainment" "지니뮤직"
"201910" "199" "down" "55" "독 _ Fear" "세븐틴" 12429850 "플레디스" "지니뮤직, Stone Music Entertainment"
"201910" "200" "new" "new" "SUPER Clap" "슈퍼주니어 (Super Junior)" 12424901 "SM Entertainment, Label SJ" "Dreamus"
"201909" "1" "up" "3" "안녕" "폴킴" 176870416 "냠냠엔터테인먼트" "Kakao Entertainment"
"201909" "2" "new" "new" "워커홀릭" "볼빨간사춘기" 150919015 "쇼파르엔터테인먼트" "Kakao Entertainment"
"201909" "3" "up" "HOT" "흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야" "장범준" 143089884 "Stone Music Entertainment, 삼화네트웍스" "지니뮤직, Stone Music Entertainment"
"201909" "4" "down" "1" "오늘도 빛나는 너에게 (To You My Light) (Feat.이라..." "마크툽 (Maktub)" 140155389 "MAKTUB Company" "Warner Music"
"201909" "5" "down" "4" "기억해줘요 내 모든 날과 그때를" "거미" 139537300 "냠냠엔터테인먼트" "Kakao Entertainment"
"201909" "6" "new" "new" "가을밤 떠난 너" "케이시 (Kassy)" 131225346 "넥스타엔터테인먼트" "Kakao Entertainment"
"201909" "7" "new" "new" "헤어지자 (Prod. 정키)" "휘인 (Whee In)" 131133092 "RBW" "Kakao Entertainment"
"201909" "8" "up" "14" "시든 꽃에 물을 주듯" "HYNN(박혜원)" 126723766 "엔터테인먼트뉴오더" "Kakao Entertainment"
"201909" "9" "down" "7" "그대라는 시" "태연 (TAEYEON)" 116846029 "냠냠엔터테인먼트" "Kakao Entertainment"
"201909" "10" "down" "4" "니 소식" "송하예" 111924624 "더하기미디어" "Kakao Entertainment"
"201909" "11" "down" "3" "포장마차" "황인욱" 109767041 "How엔터테인먼트" "NHN벅스"
"201909" "12" "up" "7" "Done For Me" "펀치 (Punch)" 101588016 "냠냠엔터테인먼트" "Kakao Entertainment"
"201909" "13" "down" "8" "술이 문제야" "장혜진, 윤민수" 101165339 "젤리피쉬 엔터테인먼트" "지니뮤직, Stone Music Entertainment"
"201909" "14" "down" "5" "2002" "Anne-Marie" 96246765 "Atlantic Records UK" "Warner Music"
"201909" "15" "up" "74" "날라리 (LALALAY)" "선미" 90356745 "메이크어스엔터테인먼트" "Kakao Entertainment"
"201909" "16" "down" "3" "내 목소리 들리니" "벤 (Ben)" 89815712 "냠냠엔터테인먼트" "Kakao Entertainment"
"201909" "17" "down" "6" "사랑에 연습이 있었다면 (Prod. 2soo)" "임재현" 89518088 "엔에스씨컴퍼니, 디원미디어" "Kakao Entertainment"
"201909" "18" "up" "77" "나빠(NAPPA)" "크러쉬 (CRUSH)" 86043898 "피네이션" "Dreamus"
"201909" "19" "down" "9" "헤어져줘서 고마워" "벤 (Ben)" 82107455 "메이저나인" "지니뮤직"
"201909" "20" "down" "5" "나의 어깨에 기대어요" "10cm" 80528837 "냠냠엔터테인먼트" "Kakao Entertainment"
"201909" "21" "down" "14" "내 맘을 볼 수 있나요" "헤이즈 (Heize)" 79254947 "냠냠엔터테인먼트" "Kakao Entertainment"
"201909" "22" "up" "1" "Senorita" "Shawn Mendes, Camila Cabello" 77528470 "Island Records, a division of UMG Recordings, Inc." "Universal Music"
"201909" "23" "down" "9" "bad guy" "Billie Eilish" 76454202 "Darkroom, Interscope Records" "Universal Music"
"201909" "24" "up" "2" "사랑이 식었다고 말해도 돼" "먼데이 키즈 (Monday Kiz)" 75523134 "먼데이키즈 컴퍼니" "Kakao Entertainment"
"201909" "25" "new" "new" "어떻게 이별까지 사랑하겠어, 널 사랑하는 거지" "AKMU (악뮤)" 74332816 "YG Entertainment" "YG PLUS"
"201909" "26" "down" "14" "ICY" "ITZY (있지)" 70281278 "JYP Entertainment" "Dreamus"
"201909" "27" "up" "1" "모든 날, 모든 순간 (Every day, Every Moment)" "폴킴" 69506729 "SM Entertainment" "Dreamus"
"201909" "28" "down" "11" "작은 것들을 위한 시 (Boy With Luv) (Feat. Hals..." "방탄소년단" 68570554 "BIGHIT MUSIC / HYBE" "Dreamus"
"201909" "29" "new" "new" "가끔 이러다" "펀치 (Punch)" 67670372 "냠냠엔터테인먼트" "Kakao Entertainment"
"201909" "30" "new" "new" "사랑이란 멜로는 없어" "전상근" 65277168 "스튜디오 오드리" "Kakao Entertainment"
"201909" "31" "down" "13" "솔직하게 말해서 나" "김나영" 64684576 "네버랜드엔터테인먼트" "Kakao Entertainment"
"201909" "32" "down" "16" "Speechless (Full)" "Naomi Scott" 64577632 "Disney Enterprises,Inc." "Universal Music"
"201909" "33" "up" "HOT" "벗" "닐로 (Nilo)" 61984527 "리메즈" "Universal Music"
"201909" "34" "up" "22" "음파음파 (Umpah Umpah)" "레드벨벳(Red Velvet)" 61560452 "SM Entertainment" "Dreamus"
"201909" "35" NA "-" "너를 만나" "폴킴" 60712330 "뉴런뮤직" "Kakao Entertainment"
"201909" "36" "down" "5" "BAND" "창모, Hash Swan, ASH ISLAND, 김효은" 59982682 "앰비션뮤직" "지니뮤직, Stone Music Entertainment"
"201909" "37" "down" "13" "Another Day" "먼데이 키즈 (Monday Kiz), 펀치 (Punch)" 59560593 "냠냠엔터테인먼트" "Kakao Entertainment"
"201909" "38" "down" "13" "너에게 못했던 내 마지막 말은" "다비치" 58577765 "Stone Music Entertainment" "지니뮤직"
"201909" "39" "new" "new" "다시 만날까 봐" "V.O.S" 58508057 "J-SOUL COMPANY" "Kakao Entertainment"
"201909" "40" "down" "8" "그때가 좋았어" "케이시 (Kassy)" 56520056 "넥스타엔터테인먼트" "Kakao Entertainment"
"201909" "41" "down" "20" "인사" "멜로망스(Melomance)" 56197990 "민트페이퍼, 광합성" "Kakao Entertainment"
"201909" "42" "down" "22" "Snapping" "청하" 55684100 "MNH Entertainment" "지니뮤직, Stone Music Entertainment"
"201909" "43" "down" "14" "사계 (Four Seasons)" "태연 (TAEYEON)" 55453924 "SM Entertainment" "Dreamus"
